,Time,V,Pitch_Deg,Pitch_Rad,Theta_dot_deg
348,5.811859,1.7111485,-3.7295946586800004,-0.06509370655876012,-8.003181381493281
349,5.828918,1.6830057,-3.8191595626800003,-0.06665690902779275,-5.250302127909107
350,5.84549,1.648393,-3.8929682602800004,-0.0679451138175216,-4.4538195510499605
351,5.862701,1.6141264,-3.95352747108,-0.0690020714383909,-3.5186340596129124
352,5.879211,1.5857754,-4.009431424680001,-0.06997777949359305,-3.3860662386434117
353,5.89566,1.5522492,-4.058889678360002,-0.07084098886259567,-3.0067635527995136
354,5.912262,1.5194952,-4.105125101880001,-0.07164794923407368,-2.7849309432598166
355,5.928467,1.4916958,-4.1395433706,-0.07224866134607384,-2.1239289552606677
356,5.945892,1.4602693999999998,-4.162860729720001,-0.07265562603558778,-1.3381554731708316
357,5.962189,1.4299277000000001,-4.171496182920001,-0.07280634312632966,-0.5298799288212424
358,5.978851,1.4033537,-4.171496182920001,-0.07280634312632966,0.0
359,5.995392,1.3747071000000002,-4.171496182920001,-0.07280634312632966,0.0
360,6.01178,1.3471228,-4.171496182920001,-0.07280634312632966,0.0
361,6.028656,1.3218952,-4.171496182920001,-0.07280634312632966,0.0
362,6.045502,1.2957158,-4.171496182920001,-0.07280634312632966,0.0
363,6.062439,1.2702928,-4.171496182920001,-0.07280634312632966,0.0
364,6.079132,1.2460267,-4.171496182920001,-0.07280634312632966,0.0
365,6.095703,1.22141087,-4.171496182920001,-0.07280634312632966,0.0
366,6.112396,1.19707338,-4.171496182920001,-0.07280634312632966,0.0
367,6.128723,1.17317764,-4.171496182920001,-0.07280634312632966,0.0
368,6.145721,1.14883991,-4.171496182920001,-0.07280634312632966,0.0
369,6.161896,1.1241991,-4.171496182920001,-0.07280634312632966,0.0
370,6.178375,1.09994814,-4.171496182920001,-0.07280634312632966,0.0
