,Time,V,Pitch_Deg,Pitch_Rad,Theta_dot_deg
550,115.3128,-0.7760993999999999,0.10054746203044532,0.0017548842669552539,0.0
551,115.5283,-1.1823702,0.10054746203044532,0.0017548842669552539,0.0
552,115.7291,-1.4263611,0.10054746203044532,0.0017548842669552539,0.0
553,115.9298,-1.3105727,0.10054746203044532,0.0017548842669552539,0.0
554,116.1457,-1.0396320000000001,0.10054746203044532,0.0017548842669552539,0.0
555,116.3467,-0.9676791,2.8570912018704444,0.04986564850240123,13.714147959403432
556,116.562,-0.8193819,4.537836061070445,0.07920018018140974,7.806525124013039
557,116.7631,-0.5201235,4.537836061070445,0.07920018018140974,0.0
558,116.9796,0.025430500000000023,4.537836061070445,0.07920018018140974,0.0
559,117.1953,0.5154769,4.537836061070445,0.07920018018140974,0.0
560,117.396,0.8611093000000001,4.537836061070445,0.07920018018140974,0.0
561,117.597,1.1840217,1.5549764441904452,0.02713945874207712,-14.840097596418397
562,117.8132,1.04373906,-5.342106531009556,-0.09323734795840931,-31.901401365402318
563,118.0295,0.38846919999999996,-9.667352299809558,-0.16872712758192276,-19.996513031899784
564,118.2299,-0.5577264,-11.48501284428955,-0.20045128876669147,-9.070162397604664
565,118.4459,-1.466432,-11.48501284428955,-0.20045128876669147,0.0
566,118.6463,-2.0434287,-5.190327841089545,-0.09058831008494159,31.41060380838296
567,118.862,-2.3947035999999997,-2.414640479169547,-0.04214342661344215,12.868277060361708
568,119.0624,-2.7709692,-2.4131669251535466,-0.042117708244156955,0.007353063952098067
569,119.2629,-2.8466443999999997,0.8699821132464532,0.015184052309608783,16.374808171570645
570,119.4795,-2.3293184,5.557978058846449,0.09700501688047368,21.643563922437686
571,119.6953,-1.6177359999999998,10.062271030046444,0.17561975970235172,20.87253462094515
572,119.8953,-1.0506491,11.827649840846435,0.2064314324957536,8.826894053999828
573,120.0957,-0.5256643999999999,11.827649840846435,0.2064314324957536,0.0
574,120.3127,0.10518450000000013,3.960171732686434,0.06911803567978703,-36.255659484606134
575,120.5297,0.18154959999999998,-3.9728790706175663,-0.06933982056584884,-36.55783780324445
576,120.7471,0.05943229999999999,-3.9728790706175663,-0.06933982056584884,0.0
577,120.9629,0.015763200000000033,-3.9728790706175663,-0.06933982056584884,0.0
578,121.1793,0.10650171,-3.9728790706175663,-0.06933982056584884,0.0
579,121.3965,0.12552270000000001,-3.9728790706175663,-0.06933982056584884,0.0
580,121.613,0.04559610000000003,-3.9728790706175663,-0.06933982056584884,0.0
581,121.8302,0.11489090000000002,-3.9728790706175663,-0.06933982056584884,0.0
582,122.0458,0.3733930000000001,-3.9728790706175663,-0.06933982056584884,0.0
583,122.2623,0.536608,-3.9728790706175663,-0.06933982056584884,0.0
584,122.4625,0.4362659999999998,-3.9728790706175663,-0.06933982056584884,0.0
585,122.6626,0.35709199999999996,-3.9255281626175673,-0.06851339131743994,0.23663622188905983
586,122.8627,0.48483500000000035,-3.9255281626175673,-0.06851339131743994,0.0
587,123.0793,0.598678,-3.9255281626175673,-0.06851339131743994,0.0
588,123.2798,0.3638919999999999,-3.9255281626175673,-0.06851339131743994,0.0
